Study	Sample	Library layout	Published year	Information	Tissue	Stage	Treatment	Type	Doi
BnIR	408_40DAF	pair-end	2018	Huyou17,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	412_40DAF	pair-end	2018	Huyou12,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	414_40DAF	pair-end	2018	Ningyou18,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	416_40DAF	pair-end	2018	Ningyou16,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	420_40DAF	pair-end	2018	Ningyou12,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	424_40DAF	pair-end	2018	Shilifeng,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	428_40DAF	pair-end	2018	Yangyou6,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	430_40DAF	pair-end	2018	Yangyou5,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	432_40DAF	pair-end	2018	Zhengyou3,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	442_40DAF	pair-end	2018	Zheshuang8,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	444_40DAF	pair-end	2018	Zheyou758,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	446_40DAF	pair-end	2018	Huyou14,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	448_40DAF	pair-end	2018	Huyou18,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	450_40DAF	pair-end	2018	Huyou19,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	454_40DAF	pair-end	2018	Zheyou21,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	456_40DAF	pair-end	2018	Zheshuang6,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	458_40DAF	pair-end	2018	Wanyou15,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	460_40DAF	pair-end	2018	Wanyou16,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	462_40DAF	pair-end	2018	Wanyou20,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	464_40DAF	pair-end	2018	Wanyou29,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	466_40DAF	pair-end	2018	Agrev012,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	468_40DAF	pair-end	2018	Agrev019,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	470_40DAF	pair-end	2018	Agrev021,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	472_40DAF	pair-end	2018	Topas,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	476_40DAF	pair-end	2018	We-241,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	478_40DAF	pair-end	2018	Si-242,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	480_40DAF	pair-end	2018	Zh-243,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	484_40DAF	pair-end	2018	D2,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	486_40DAF	pair-end	2018	D3,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	488_40DAF	pair-end	2018	Q-247,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	492_40DAF	pair-end	2018	11-504,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	498_40DAF	pair-end	2018	11-1184,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	504_40DAF	pair-end	2018	10-847,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	512_40DAF	pair-end	2018	P113,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	514_40DAF	pair-end	2018	P158,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	518_40DAF	pair-end	2018	P312,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	520_40DAF	pair-end	2018	P668,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	522_40DAF	pair-end	2018	P685,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	524_40DAF	pair-end	2018	A117,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	526_40DAF	pair-end	2018	A172,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	528_40DAF	pair-end	2018	B250,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	530_40DAF	pair-end	2018	B265,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	532_40DAF	pair-end	2018	A109,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	534_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	536_40DAF	pair-end	2018	C052,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	538_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	540_40DAF	pair-end	2018	Gy282,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	542_40DAF	pair-end	2018	Gy284,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	544_40DAF	pair-end	2018	B262,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	546_40DAF	pair-end	2018	A82,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	548_40DAF	pair-end	2018	A98,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	554_40DAF	pair-end	2018	A97,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	556_40DAF	pair-end	2018	A148,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	558_40DAF	pair-end	2018	B431,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	560_40DAF	pair-end	2018	08-P35,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	562_40DAF	pair-end	2018	08-P36,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	564_40DAF	pair-end	2018	09-P32,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	566_40DAF	pair-end	2018	09-P36,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	570_40DAF	pair-end	2018	10-P10,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	576_40DAF	pair-end	2018	12-P24,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	578_40DAF	pair-end	2018	12-P25,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	584_40DAF	pair-end	2018	03I32B,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	588_40DAF	pair-end	2018	Dd1,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	590_40DAF	pair-end	2018	Gl302-1,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	592_40DAF	pair-end	2018	06T9F,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	594_40DAF	pair-end	2018	Longyou2,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	596_40DAF	pair-end	2018	03II4B,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	610_40DAF	pair-end	2018	Longyou4,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	614_40DAF	pair-end	2018	06H7,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	622_40DAF	pair-end	2018	Imc103,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	624_40DAF	pair-end	2018	O-136,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	626_40DAF	pair-end	2018	Sophia,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	628_40DAF	pair-end	2018	Ca-318,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	634_40DAF	pair-end	2018	Wase Chousen,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	638_40DAF	pair-end	2018	Nakaee Chousen,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	640_40DAF	pair-end	2018	Cat.No.117,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	642_40DAF	pair-end	2018	90750,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	644_40DAF	pair-end	2018	Norin43,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	648_40DAF	pair-end	2018	Youyan2,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	654_40DAF	pair-end	2018	Swu41,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	656_40DAF	pair-end	2018	Swu49,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	660_40DAF	pair-end	2018	Swu57,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	662_40DAF	pair-end	2018	Swu60,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	666_40DAF	pair-end	2018	Swu62,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	668_40DAF	pair-end	2018	Swu63,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	670_40DAF	pair-end	2018	Swu64,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	672_40DAF	pair-end	2018	Swu66,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	680_40DAF	pair-end	2018	Swu70,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	682_40DAF	pair-end	2018	Swu71,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	688_40DAF	pair-end	2018	Swu76,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	690_40DAF	pair-end	2018	Swu77,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	696_40DAF	pair-end	2018	Swu84,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	700_40DAF	pair-end	2018	Swu97,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	702_40DAF	pair-end	2018	Swu88,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	704_40DAF	pair-end	2018	Swu89,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	712_40DAF	pair-end	2018	Swu95,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	724_40DAF	pair-end	2018	Swu104,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	740_40DAF	pair-end	2018	Zhongshuang10,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	748_40DAF	pair-end	2018	Zhongyou589,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	752_40DAF	pair-end	2018	Zhen3736,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	762_40DAF	pair-end	2018	Zheshuang3,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	764_40DAF	pair-end	2018	L385,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	778_40DAF	pair-end	2018	L392,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	780_40DAF	pair-end	2018	L393,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	784_40DAF	pair-end	2018	L395,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	786_40DAF	pair-end	2018	L396,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	798_40DAF	pair-end	2018	L402,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	800_40DAF	pair-end	2018	Huahang901,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	802_40DAF	pair-end	2018	Yangj6711,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	808_40DAF	pair-end	2018	L407,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	810_40DAF	pair-end	2018	Zheyou17,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	816_40DAF	pair-end	2018	Qinyou1,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	818_40DAF	pair-end	2018	Weilong88,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	820_40DAF	pair-end	2018	Yanyou2,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	822_40DAF	pair-end	2018	Qinyou5,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	826_40DAF	pair-end	2018	Fengyou9,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	828_40DAF	pair-end	2018	De68-12,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	830_40DAF	pair-end	2018	Monty,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	836_40DAF	pair-end	2018	L421,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	840_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	846_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	850_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	854_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	858_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	860_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	862_40DAF	pair-end	2018	Wh-19,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	864_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	876_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	878_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	888_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	890_40DAF	pair-end	2018	Wh-41,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	892_40DAF	pair-end	2018	Wh-42,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	894_40DAF	pair-end	2018	Wh-43,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	896_40DAF	pair-end	2018	Wh-45,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	898_40DAF	pair-end	2018	Wh-49,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	900_40DAF	pair-end	2018	Wh-50,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	902_40DAF	pair-end	2018	Wh-55,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	904_40DAF	pair-end	2018	Wh-56,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	906_40DAF	pair-end	2018	Wh-57,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	908_40DAF	pair-end	2018	Wh-58,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	910_40DAF	pair-end	2018	Wh-59,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	912_40DAF	pair-end	2018	Wh-60,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	914_40DAF	pair-end	2018	Wh-61,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	922_40DAF	pair-end	2018	Wh-83,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	924_40DAF	pair-end	2018	Wh-85,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	926_40DAF	pair-end	2018	Wh-88,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	928_40DAF	pair-end	2018	Wh-93,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	930_40DAF	pair-end	2018	Wh-95,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	932_40DAF	pair-end	2018	Wh-100,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	934_40DAF	pair-end	2018	Wh-127,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	936_40DAF	pair-end	2018	Yuyou1,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	946_40DAF	pair-end	2018	Huayou12,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	948_40DAF	pair-end	2018	Cubs Root,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	954_40DAF	pair-end	2018	Shengliyoucai,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	956_40DAF	pair-end	2018	Unkown,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	958_40DAF	pair-end	2018	Taisetsu,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	960_40DAF	pair-end	2018	Cresor,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	962_40DAF	pair-end	2018	Daichousen,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	964_40DAF	pair-end	2018	Comet,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
BnIR	966_40DAF	pair-end	2018	Niklas,40 days after flowering	Seed	Maturation	Development	Normal	10.1016/j.molp.2020.12.003
